,age_start,age_end,sex,race_ethnicity,relationship,proportion
977,20,21,Female,NHOPI,Biological child,0.243166677389656
978,20,21,Female,NHOPI,Child-in-law,0.018339786787104826
979,20,21,Female,NHOPI,Foster child,0.0006695728109481929
980,20,21,Female,NHOPI,Grandchild,0.05734224951311455
981,20,21,Female,NHOPI,Opp-sex partner,0.06738836175709564
982,20,21,Female,NHOPI,Opp-sex spouse,0.02374096542965707
983,20,21,Female,NHOPI,Other nonrelative,0.12033201210784673
984,20,21,Female,NHOPI,Other relative,0.050363398850283125
985,20,21,Female,NHOPI,Parent,0.0
986,20,21,Female,NHOPI,Parent-in-law,0.0
987,20,21,Female,NHOPI,Roommate,0.3554186763958867
988,20,21,Female,NHOPI,Same-sex partner,0.004872475312424185
989,20,21,Female,NHOPI,Same-sex spouse,0.0005240135042203249
990,20,21,Female,NHOPI,Sibling,0.02651042337789916
991,20,21,Female,NHOPI,Stepchild,0.02156607512877106
992,20,21,Female,White,Adopted child,0.008119491136529282
993,20,21,Female,White,Biological child,0.2086871436613124
994,20,21,Female,White,Child-in-law,0.01615663882885672
995,20,21,Female,White,Foster child,0.0004947792400239572
996,20,21,Female,White,Grandchild,0.05185657163623551
997,20,21,Female,White,Opp-sex partner,0.08046971811687145
998,20,21,Female,White,Opp-sex spouse,0.02605018166414156
999,20,21,Female,White,Other nonrelative,0.1228485829063429
1000,20,21,Female,White,Other relative,0.03867423386159429
1001,20,21,Female,White,Parent,0.0
1002,20,21,Female,White,Parent-in-law,0.0
1003,20,21,Female,White,Roommate,0.40287863218927134
1004,20,21,Female,White,Same-sex partner,0.0035914470867905606
1005,20,21,Female,White,Same-sex spouse,0.000387218535670923
1006,20,21,Female,White,Sibling,0.020293785730823338
1007,20,21,Female,White,Stepchild,0.019491575405535665
1008,20,21,Male,AIAN,Adopted child,0.010721660469327125
1009,20,21,Male,AIAN,Biological child,0.2785027531087744
1010,20,21,Male,AIAN,Child-in-law,0.008842643668842218
1011,20,21,Male,AIAN,Foster child,0.00036286268617866996
1012,20,21,Male,AIAN,Grandchild,0.07428604837580229
1013,20,21,Male,AIAN,Opp-sex partner,0.03593825283338178
1014,20,21,Male,AIAN,Opp-sex spouse,0.006673082070406996
1015,20,21,Male,AIAN,Other nonrelative,0.12719400570318729
1016,20,21,Male,AIAN,Other relative,0.050614234873647176
1017,20,21,Male,AIAN,Parent,0.0
1018,20,21,Male,AIAN,Parent-in-law,0.0
1019,20,21,Male,AIAN,Roommate,0.3435309258600016
1020,20,21,Male,AIAN,Same-sex partner,0.002218589793211977
1021,20,21,Male,AIAN,Same-sex spouse,0.000283979493531133
1022,20,21,Male,AIAN,Sibling,0.033758216393412865
1023,20,21,Male,AIAN,Stepchild,0.02707274467029436
1024,20,21,Male,Asian,Adopted child,0.007143640342730647
1025,20,21,Male,Asian,Biological child,0.22060216797247958
1026,20,21,Male,Asian,Child-in-law,0.005984344646819898
1027,20,21,Male,Asian,Foster child,0.0002457112705464309
1028,20,21,Male,Asian,Grandchild,0.04940245039664496
1029,20,21,Male,Asian,Opp-sex partner,0.02425716790706924
1030,20,21,Male,Asian,Opp-sex spouse,0.004605262437055356
1031,20,21,Male,Asian,Other nonrelative,0.08478735717025908
1032,20,21,Male,Asian,Other relative,0.033761720721429536
1033,20,21,Male,Asian,Parent,0.0
1034,20,21,Male,Asian,Parent-in-law,0.0
1035,20,21,Male,Asian,Roommate,0.5270510641562013
1036,20,21,Male,Asian,Same-sex partner,0.0015023107574170373
1037,20,21,Male,Asian,Same-sex spouse,0.00019229577694938074
1038,20,21,Male,Asian,Sibling,0.022454298847913803
1039,20,21,Male,Asian,Stepchild,0.018010207596483682
1040,20,21,Male,Black,Adopted child,0.01183803833306305
1041,20,21,Male,Black,Biological child,0.3447605579730774
1042,20,21,Male,Black,Child-in-law,0.009734463644453887
1043,20,21,Male,Black,Foster child,0.00039941518887685125
1044,20,21,Male,Black,Grandchild,0.11441733818758118
1045,20,21,Male,Black,Opp-sex partner,0.039582875096767986
1046,20,21,Male,Black,Opp-sex spouse,0.007318266232073707
1047,20,21,Male,Black,Other nonrelative,0.1421336304650082
1048,20,21,Male,Black,Other relative,0.07567548378867948
1049,20,21,Male,Black,Parent,0.0
1050,20,21,Male,Black,Parent-in-law,0.0
1051,20,21,Male,Black,Roommate,0.18419977288010408
1052,20,21,Male,Black,Same-sex partner,0.0024420765624264
1053,20,21,Male,Black,Same-sex spouse,0.00031258579999057925
1054,20,21,Male,Black,Sibling,0.037285150159166086
1055,20,21,Male,Black,Stepchild,0.029900345688731084
1056,20,21,Male,Latino,Adopted child,0.01191276524561948
1057,20,21,Male,Latino,Biological child,0.34841045414461175
1058,20,21,Male,Latino,Child-in-law,0.009794159378420386
1059,20,21,Male,Latino,Foster child,0.0004018619030006013
1060,20,21,Male,Latino,Grandchild,0.058321216936179886
1061,20,21,Male,Latino,Opp-sex partner,0.0343555206055695
1062,20,21,Male,Latino,Opp-sex spouse,0.007361452947966242
1063,20,21,Male,Latino,Other nonrelative,0.12428774523434168
1064,20,21,Male,Latino,Other relative,0.06971696799431465
1065,20,21,Male,Latino,Parent,0.0
1066,20,21,Male,Latino,Parent-in-law,0.0
1067,20,21,Male,Latino,Roommate,0.2530096730326574
1068,20,21,Male,Latino,Same-sex partner,0.002457036091715633
1069,20,21,Male,Latino,Same-sex spouse,0.000314500619739601
1070,20,21,Male,Latino,Sibling,0.04956702924289024
1071,20,21,Male,Latino,Stepchild,0.03008961662297292
1072,20,21,Male,Multiracial or Other,Adopted child,0.010107232656298145
1073,20,21,Male,Multiracial or Other,Biological child,0.3461100851874028
1074,20,21,Male,Multiracial or Other,Child-in-law,0.008351807630961994
1075,20,21,Male,Multiracial or Other,Foster child,0.00034274507785824805
1076,20,21,Male,Multiracial or Other,Grandchild,0.07001296680227909
1077,20,21,Male,Multiracial or Other,Opp-sex partner,0.03393234099864382
1078,20,21,Male,Multiracial or Other,Opp-sex spouse,0.006317988843585083
1079,20,21,Male,Multiracial or Other,Other nonrelative,0.11991181482195666
1080,20,21,Male,Multiracial or Other,Other relative,0.04772027279095441
1081,20,21,Male,Multiracial or Other,Parent,0.0
1082,20,21,Male,Multiracial or Other,Parent-in-law,0.0
1083,20,21,Male,Multiracial or Other,Roommate,0.2974953458064744
1084,20,21,Male,Multiracial or Other,Same-sex partner,0.0020955881119050493
1085,20,21,Male,Multiracial or Other,Same-sex spouse,0.00026823527832384625
1086,20,21,Male,Multiracial or Other,Sibling,0.03181707578074838
1087,20,21,Male,Multiracial or Other,Stepchild,0.025516500212607974
1088,20,21,Male,NHOPI,Adopted child,0.010721660469327125
1089,20,21,Male,NHOPI,Biological child,0.2785027531087744
1090,20,21,Male,NHOPI,Child-in-law,0.008842643668842218
1091,20,21,Male,NHOPI,Foster child,0.00036286268617866996
1092,20,21,Male,NHOPI,Grandchild,0.07428604837580229
1093,20,21,Male,NHOPI,Opp-sex partner,0.03593825283338178
1094,20,21,Male,NHOPI,Opp-sex spouse,0.006673082070406996
1095,20,21,Male,NHOPI,Other nonrelative,0.12719400570318729
1096,20,21,Male,NHOPI,Other relative,0.050614234873647176
1097,20,21,Male,NHOPI,Parent,0.0
1098,20,21,Male,NHOPI,Parent-in-law,0.0
1099,20,21,Male,NHOPI,Roommate,0.3435309258600016
1100,20,21,Male,NHOPI,Same-sex partner,0.002218589793211977
1101,20,21,Male,NHOPI,Same-sex spouse,0.000283979493531133
1102,20,21,Male,NHOPI,Sibling,0.033758216393412865
1103,20,21,Male,NHOPI,Stepchild,0.02707274467029436
1104,20,21,Male,White,Adopted child,0.009702167222412128
1105,20,21,Male,White,Biological child,0.24449284742887162
1106,20,21,Male,White,Child-in-law,0.007843198950277288
1107,20,21,Male,White,Foster child,0.000404352719866104
1108,20,21,Male,White,Grandchild,0.07150175289719868
1109,20,21,Male,White,Opp-sex partner,0.03794798038933568
1110,20,21,Male,White,Opp-sex spouse,0.0064325260652711835
1111,20,21,Male,White,Other nonrelative,0.1289376284868241
1112,20,21,Male,White,Other relative,0.04274013939660634
1113,20,21,Male,White,Parent,0.0
1114,20,21,Male,White,Parent-in-law,0.0
1115,20,21,Male,White,Roommate,0.3928754480067023
1116,20,21,Male,White,Same-sex partner,0.002472265270920473
1117,20,21,Male,White,Same-sex spouse,0.0003164499546778205
1118,20,21,Male,White,Sibling,0.027613969296738036
1119,20,21,Male,White,Stepchild,0.02671927391429811
1120,21,22,Female,AIAN,Adopted child,0.009447863453332709
1121,21,22,Female,AIAN,Biological child,0.2544416850942922
1122,21,22,Female,AIAN,Child-in-law,0.02322176950281179
1123,21,22,Female,AIAN,Foster child,0.0
1124,21,22,Female,AIAN,Grandchild,0.0498121003585244
1125,21,22,Female,AIAN,Opp-sex partner,0.07452726494132378
1126,21,22,Female,AIAN,Opp-sex spouse,0.030361665733694688
1127,21,22,Female,AIAN,Other nonrelative,0.11876008794954188
1128,21,22,Female,AIAN,Other relative,0.03801043405997183
1129,21,22,Female,AIAN,Parent,0.0
1130,21,22,Female,AIAN,Parent-in-law,0.0
1131,21,22,Female,AIAN,Roommate,0.3413186078108239
1132,21,22,Female,AIAN,Same-sex partner,0.005467147537583819
1133,21,22,Female,AIAN,Same-sex spouse,7.385891154671811e-05
1134,21,22,Female,AIAN,Sibling,0.028780979465894536
1135,21,22,Female,AIAN,Stepchild,0.02577653518065763
1136,21,22,Female,Asian,Adopted child,0.006113689909068239
1137,21,22,Female,Asian,Biological child,0.24049011680795782
1138,21,22,Female,Asian,Child-in-law,0.014967187429423962
1139,21,22,Female,Asian,Foster child,0.0
1140,21,22,Female,Asian,Grandchild,0.032453024761907964
1141,21,22,Female,Asian,Opp-sex partner,0.04799901389439988
1142,21,22,Female,Asian,Opp-sex spouse,0.019504370040519588
1143,21,22,Female,Asian,Other nonrelative,0.0902991256802687
1144,21,22,Female,Asian,Other relative,0.024725176341467755
1145,21,22,Female,Asian,Parent,0.0
1146,21,22,Female,Asian,Parent-in-law,0.0
1147,21,22,Female,Asian,Roommate,0.4844366395793269
1148,21,22,Female,Asian,Same-sex partner,0.0035264643187126483
1149,21,22,Female,Asian,Same-sex spouse,4.721739548436288e-05
1150,21,22,Female,Asian,Sibling,0.01868223519307428
1151,21,22,Female,Asian,Stepchild,0.016755738648387853
1152,21,22,Female,Black,Adopted child,0.007967262320494458
1153,21,22,Female,Black,Biological child,0.38473494397179253
1154,21,22,Female,Black,Child-in-law,0.019556170395744015
1155,21,22,Female,Black,Foster child,0.0
1156,21,22,Female,Black,Grandchild,0.08355368410296778
1157,21,22,Female,Black,Opp-sex partner,0.06274690677398101
1158,21,22,Female,Black,Opp-sex spouse,0.02554028373784048
1159,21,22,Female,Black,Other nonrelative,0.10951591396798269
1160,21,22,Female,Black,Other relative,0.04669470325524514
1161,21,22,Female,Black,Parent,0.0
1162,21,22,Female,Black,Parent-in-law,0.0
1163,21,22,Female,Black,Roommate,0.20895562115838756
1164,21,22,Female,Black,Same-sex partner,0.004605351433164802
1165,21,22,Female,Black,Same-sex spouse,6.20282559685415e-05
1166,21,22,Female,Black,Sibling,0.024296446188211127
1167,21,22,Female,Black,Stepchild,0.02177068443821979
1168,21,22,Female,Latino,Adopted child,0.009979503013475473
1169,21,22,Female,Latino,Biological child,0.2512748774436369
1170,21,22,Female,Latino,Child-in-law,0.053444058976637225
1171,21,22,Female,Latino,Foster child,0.0
1172,21,22,Female,Latino,Grandchild,0.048560918376193064
1173,21,22,Female,Latino,Opp-sex partner,0.06240973118434909
1174,21,22,Female,Latino,Opp-sex spouse,0.031531329405756175
1175,21,22,Female,Latino,Other nonrelative,0.13183977133380537
1176,21,22,Female,Latino,Other relative,0.06093529898454497
1177,21,22,Female,Latino,Parent,0.0
1178,21,22,Female,Latino,Parent-in-law,0.0
1179,21,22,Female,Latino,Roommate,0.2672545326275532
1180,21,22,Female,Latino,Same-sex partner,0.005776592729572962
1181,21,22,Female,Latino,Same-sex spouse,7.810694593270868e-05
1182,21,22,Female,Latino,Sibling,0.04970036267012571
1183,21,22,Female,Latino,Stepchild,0.027214916308417048
1184,21,22,Female,Multiracial or Other,Adopted child,0.009554820077245287
1185,21,22,Female,Multiracial or Other,Biological child,0.34368461136105627
1186,21,22,Female,Multiracial or Other,Child-in-law,0.02348656742600005
1187,21,22,Female,Multiracial or Other,Foster child,0.0
1188,21,22,Female,Multiracial or Other,Grandchild,0.050368960430906905
1189,21,22,Female,Multiracial or Other,Opp-sex partner,0.07537826208692465
1190,21,22,Female,Multiracial or Other,Opp-sex spouse,0.03070995584997312
1191,21,22,Female,Multiracial or Other,Other nonrelative,0.0985682436493497
1192,21,22,Female,Multiracial or Other,Other relative,0.03843661053074686
1193,21,22,Female,Multiracial or Other,Parent,0.0
1194,21,22,Female,Multiracial or Other,Parent-in-law,0.0
1195,21,22,Female,Multiracial or Other,Roommate,0.26903700401436836
1196,21,22,Female,Multiracial or Other,Same-sex partner,0.0055294025229227625
1197,21,22,Female,Multiracial or Other,Same-sex spouse,7.471354210899638e-05
1198,21,22,Female,Multiracial or Other,Sibling,0.0291049360863699
1199,21,22,Female,Multiracial or Other,Stepchild,0.0260659124220271
1200,21,22,Female,NHOPI,Adopted child,0.009447863453332709
1201,21,22,Female,NHOPI,Biological child,0.2544416850942922
1202,21,22,Female,NHOPI,Child-in-law,0.02322176950281179
1203,21,22,Female,NHOPI,Foster child,0.0
1204,21,22,Female,NHOPI,Grandchild,0.0498121003585244
1205,21,22,Female,NHOPI,Opp-sex partner,0.07452726494132378
1206,21,22,Female,NHOPI,Opp-sex spouse,0.030361665733694688
1207,21,22,Female,NHOPI,Other nonrelative,0.11876008794954188
1208,21,22,Female,NHOPI,Other relative,0.03801043405997183
1209,21,22,Female,NHOPI,Parent,0.0
1210,21,22,Female,NHOPI,Parent-in-law,0.0
1211,21,22,Female,NHOPI,Roommate,0.3413186078108239
1212,21,22,Female,NHOPI,Same-sex partner,0.005467147537583819
1213,21,22,Female,NHOPI,Same-sex spouse,7.385891154671811e-05
1214,21,22,Female,NHOPI,Sibling,0.028780979465894536
1215,21,22,Female,NHOPI,Stepchild,0.02577653518065763
1216,21,22,Female,White,Adopted child,0.007040428320940689
1217,21,22,Female,White,Biological child,0.22869475700374853
1218,21,22,Female,White,Child-in-law,0.019558654138415836
1219,21,22,Female,White,Foster child,0.0
1220,21,22,Female,White,Grandchild,0.04652624913875062
1221,21,22,Female,White,Opp-sex partner,0.08247115497718306
1222,21,22,Female,White,Opp-sex spouse,0.03192361441996599
1223,21,22,Female,White,Other nonrelative,0.1199818569591243
1224,21,22,Female,White,Other relative,0.0300619297779083
1225,21,22,Female,White,Parent,0.0
1226,21,22,Female,White,Parent-in-law,0.0
1227,21,22,Female,White,Roommate,0.3766775426731834
1228,21,22,Female,White,Same-sex partner,0.0063310997384784995
1229,21,22,Female,White,Same-sex spouse,8.571916580605543e-05
1230,21,22,Female,White,Sibling,0.023213158553017355
1231,21,22,Female,White,Stepchild,0.027433835133477292
1232,21,22,Male,AIAN,Adopted child,0.008362981462460343
1233,21,22,Male,AIAN,Biological child,0.27252723632549614
1234,21,22,Male,AIAN,Child-in-law,0.01398587997851414
1235,21,22,Male,AIAN,Foster child,0.0
1236,21,22,Male,AIAN,Grandchild,0.0683267853929195
1237,21,22,Male,AIAN,Opp-sex partner,0.0408891842181883
1238,21,22,Male,AIAN,Opp-sex spouse,0.01114879561668672
1239,21,22,Male,AIAN,Other nonrelative,0.1203958468751397
1240,21,22,Male,AIAN,Other relative,0.04784182371004148
1241,21,22,Male,AIAN,Parent,0.0
1242,21,22,Male,AIAN,Parent-in-law,0.0
1243,21,22,Male,AIAN,Roommate,0.3498634461024585
1244,21,22,Male,AIAN,Same-sex partner,0.0035631335360531333
1245,21,22,Male,AIAN,Same-sex spouse,3.0215744271813913e-05
1246,21,22,Male,AIAN,Sibling,0.03188752227080652
1247,21,22,Male,AIAN,Stepchild,0.03117714876696367
1248,21,22,Male,Asian,Adopted child,0.0037327345228826475
1249,21,22,Male,Asian,Biological child,0.28161461466865984
1250,21,22,Male,Asian,Child-in-law,0.0063532141264101
1251,21,22,Male,Asian,Foster child,0.0
1252,21,22,Male,Asian,Grandchild,0.03008841480545687
1253,21,22,Male,Asian,Opp-sex partner,0.01867331717209241
1254,21,22,Male,Asian,Opp-sex spouse,0.005241290801225326
1255,21,22,Male,Asian,Other nonrelative,0.13728912710094923
1256,21,22,Male,Asian,Other relative,0.02111439370170519
1257,21,22,Male,Asian,Parent,0.0
1258,21,22,Male,Asian,Parent-in-law,0.0
1259,21,22,Male,Asian,Roommate,0.46636767429387055
1260,21,22,Male,Asian,Same-sex partner,0.0016122926886445704
1261,21,22,Male,Asian,Same-sex spouse,1.3672410275524733e-05
1262,21,22,Male,Asian,Sibling,0.014124590861101963
1263,21,22,Male,Asian,Stepchild,0.013774662846725738
1264,21,22,Male,Black,Adopted child,0.007202869349010129
1265,21,22,Male,Black,Biological child,0.32578898626101843
1266,21,22,Male,Black,Child-in-law,0.012073506012283576
1267,21,22,Male,Black,Foster child,0.0
1268,21,22,Male,Black,Grandchild,0.14094691406645032
1269,21,22,Male,Black,Opp-sex partner,0.03532296791657901
1270,21,22,Male,Black,Opp-sex spouse,0.00966865744893305
1271,21,22,Male,Black,Other nonrelative,0.10644312948405713
1272,21,22,Male,Black,Other relative,0.08085966191317932
1273,21,22,Male,Black,Parent,0.0
1274,21,22,Male,Black,Parent-in-law,0.0
1275,21,22,Male,Black,Roommate,0.22433893376482217
1276,21,22,Male,Black,Same-sex partner,0.003074348118284161
1277,21,22,Male,Black,Same-sex spouse,2.607079291434709e-05
1278,21,22,Male,Black,Sibling,0.027437008734257105
1279,21,22,Male,Black,Stepchild,0.026816946138211187
1280,21,22,Male,Latino,Adopted child,0.012520924622463101
1281,21,22,Male,Latino,Biological child,0.30742276361390924
1282,21,22,Male,Latino,Child-in-law,0.020840013679236664
1283,21,22,Male,Latino,Foster child,0.0
1284,21,22,Male,Latino,Grandchild,0.06832035022860501
1285,21,22,Male,Latino,Opp-sex partner,0.03567407648285185
1286,21,22,Male,Latino,Opp-sex spouse,0.01645378402626255
1287,21,22,Male,Latino,Other nonrelative,0.12047120655054998
1288,21,22,Male,Latino,Other relative,0.08560723892183733
1289,21,22,Male,Latino,Parent,0.0
1290,21,22,Male,Latino,Parent-in-law,0.0
1291,21,22,Male,Latino,Roommate,0.25167618425254196
1292,21,22,Male,Latino,Same-sex partner,0.005314986803878586
1293,21,22,Male,Latino,Same-sex spouse,4.5071642824802106e-05
1294,21,22,Male,Latino,Sibling,0.037759104134783186
1295,21,22,Male,Latino,Stepchild,0.03789429504025561
1296,21,22,Male,Multiracial or Other,Adopted child,0.007931519275819166
1297,21,22,Male,Multiracial or Other,Biological child,0.30371722966898035
1298,21,22,Male,Multiracial or Other,Child-in-law,0.013274640653065937
1299,21,22,Male,Multiracial or Other,Foster child,0.0
1300,21,22,Male,Multiracial or Other,Grandchild,0.06476360931678957
1301,21,22,Male,Multiracial or Other,Opp-sex partner,0.038819028248723644
1302,21,22,Male,Multiracial or Other,Opp-sex spouse,0.010598310564060005
1303,21,22,Male,Multiracial or Other,Other nonrelative,0.11416040525594177
1304,21,22,Male,Multiracial or Other,Other relative,0.045351273984794264
1305,21,22,Male,Multiracial or Other,Parent,0.0
1306,21,22,Male,Multiracial or Other,Parent-in-law,0.0
1307,21,22,Male,Multiracial or Other,Roommate,0.33818612057978426
1308,21,22,Male,Multiracial or Other,Same-sex partner,0.003381347238976526
1309,21,22,Male,Multiracial or Other,Same-sex spouse,2.8674177499474784e-05
1310,21,22,Male,Multiracial or Other,Sibling,0.030232313275632482
1311,21,22,Male,Multiracial or Other,Stepchild,0.02955552775993247
1312,21,22,Male,NHOPI,Adopted child,0.008362981462460343
1313,21,22,Male,NHOPI,Biological child,0.27252723632549614
1314,21,22,Male,NHOPI,Child-in-law,0.01398587997851414
1315,21,22,Male,NHOPI,Foster child,0.0
1316,21,22,Male,NHOPI,Grandchild,0.0683267853929195
1317,21,22,Male,NHOPI,Opp-sex partner,0.0408891842181883
1318,21,22,Male,NHOPI,Opp-sex spouse,0.01114879561668672
1319,21,22,Male,NHOPI,Other nonrelative,0.1203958468751397
1320,21,22,Male,NHOPI,Other relative,0.04784182371004148
1321,21,22,Male,NHOPI,Parent,0.0
1322,21,22,Male,NHOPI,Parent-in-law,0.0
1323,21,22,Male,NHOPI,Roommate,0.3498634461024585
1324,21,22,Male,NHOPI,Same-sex partner,0.0035631335360531333
1325,21,22,Male,NHOPI,Same-sex spouse,3.0215744271813913e-05
1326,21,22,Male,NHOPI,Sibling,0.03188752227080652
1327,21,22,Male,NHOPI,Stepchild,0.03117714876696367
1328,21,22,Male,White,Adopted child,0.0076143542019403865
1329,21,22,Male,White,Biological child,0.25034301136703097
1330,21,22,Male,White,Child-in-law,0.014255452635527969
1331,21,22,Male,White,Foster child,0.0
1332,21,22,Male,White,Grandchild,0.05937347056970123
1333,21,22,Male,White,Opp-sex partner,0.04424678575495911
1334,21,22,Male,White,Opp-sex spouse,0.010235686891518344
1335,21,22,Male,White,Other nonrelative,0.12371180080947505
1336,21,22,Male,White,Other relative,0.03453384105317092
1337,21,22,Male,White,Parent,0.0
1338,21,22,Male,White,Parent-in-law,0.0
1339,21,22,Male,White,Roommate,0.39001817330044275
1340,21,22,Male,White,Same-sex partner,0.0029904238724979297
1341,21,22,Male,White,Same-sex spouse,2.5359106550863072e-05
1342,21,22,Male,White,Sibling,0.031297303262902365
1343,21,22,Male,White,Stepchild,0.03135433717428209
1344,22,25,Female,AIAN,Adopted child,0.008100123503326659
1345,22,25,Female,AIAN,Biological child,0.3852411772408808
1346,22,25,Female,AIAN,Child-in-law,0.021480669587001747
1347,22,25,Female,AIAN,Foster child,0.0
1348,22,25,Female,AIAN,Grandchild,0.0319887809356772
1349,22,25,Female,AIAN,Opp-sex partner,0.09810944466444568
1350,22,25,Female,AIAN,Opp-sex spouse,0.03824768589158887
1351,22,25,Female,AIAN,Other nonrelative,0.09000808315870834
1352,22,25,Female,AIAN,Other relative,0.039761092698161825
1353,22,25,Female,AIAN,Parent,0.0
1354,22,25,Female,AIAN,Parent-in-law,0.0
1355,22,25,Female,AIAN,Roommate,0.23289134680103943
1356,22,25,Female,AIAN,Same-sex partner,0.005208484245372759
1357,22,25,Female,AIAN,Same-sex spouse,0.0007461885796020851
1358,22,25,Female,AIAN,Sibling,0.02538181976812096
1359,22,25,Female,AIAN,Stepchild,0.02283510292607362
1360,22,25,Female,Asian,Adopted child,0.018138911258333158
1361,22,25,Female,Asian,Biological child,0.2662420323873719
1362,22,25,Female,Asian,Child-in-law,0.02327592084629203
1363,22,25,Female,Asian,Foster child,0.0
1364,22,25,Female,Asian,Grandchild,0.013258640869534169
1365,22,25,Female,Asian,Opp-sex partner,0.07751883675906657
1366,22,25,Female,Asian,Opp-sex spouse,0.027947205036228807
1367,22,25,Female,Asian,Other nonrelative,0.09405169262371135
1368,22,25,Female,Asian,Other relative,0.042433588321630925
1369,22,25,Female,Asian,Parent,0.0
1370,22,25,Female,Asian,Parent-in-law,0.0
1371,22,25,Female,Asian,Roommate,0.38457399624692573
1372,22,25,Female,Asian,Same-sex partner,0.002107447005107839
1373,22,25,Female,Asian,Same-sex spouse,0.0002957719998511315
1374,22,25,Female,Asian,Sibling,0.04083191610906285
1375,22,25,Female,Asian,Stepchild,0.009324040536883618
1376,22,25,Female,Black,Adopted child,0.01648071711737638
1377,22,25,Female,Black,Biological child,0.3593742914466349
1378,22,25,Female,Black,Child-in-law,0.01549487895409199
1379,22,25,Female,Black,Foster child,0.0
1380,22,25,Female,Black,Grandchild,0.07555933069635341
1381,22,25,Female,Black,Opp-sex partner,0.06047234336228967
1382,22,25,Female,Black,Opp-sex spouse,0.021775902506848348
1383,22,25,Female,Black,Other nonrelative,0.10952012589336028
1384,22,25,Female,Black,Other relative,0.06758210458529765
1385,22,25,Female,Black,Parent,0.0
1386,22,25,Female,Black,Parent-in-law,0.0
1387,22,25,Female,Black,Roommate,0.19304694612852824
1388,22,25,Female,Black,Same-sex partner,0.0037513664296662716
1389,22,25,Female,Black,Same-sex spouse,0.00053454649525535
1390,22,25,Female,Black,Sibling,0.03824945009087053
1391,22,25,Female,Black,Stepchild,0.03815799629342694
1392,22,25,Female,Latino,Adopted child,0.008175771125662729
1393,22,25,Female,Latino,Biological child,0.35039777719830556
1394,22,25,Female,Latino,Child-in-law,0.03963340426837905
1395,22,25,Female,Latino,Foster child,0.0
1396,22,25,Female,Latino,Grandchild,0.03526216238351826
1397,22,25,Female,Latino,Opp-sex partner,0.09637551293215472
1398,22,25,Female,Latino,Opp-sex spouse,0.03950097386163753
1399,22,25,Female,Latino,Other nonrelative,0.09683789854093884
1400,22,25,Female,Latino,Other relative,0.06199821438124828
1401,22,25,Female,Latino,Parent,0.0
1402,22,25,Female,Latino,Parent-in-law,0.0
1403,22,25,Female,Latino,Roommate,0.1970600624797242
1404,22,25,Female,Latino,Same-sex partner,0.0052572727285812556
1405,22,25,Female,Latino,Same-sex spouse,0.0007532749631632905
1406,22,25,Female,Latino,Sibling,0.04121371713623801
1407,22,25,Female,Latino,Stepchild,0.027533958000448198
1408,22,25,Female,Multiracial or Other,Adopted child,0.008219825667107317
1409,22,25,Female,Multiracial or Other,Biological child,0.3440314558709847
1410,22,25,Female,Multiracial or Other,Child-in-law,0.02179780949494298
1411,22,25,Female,Multiracial or Other,Foster child,0.0
1412,22,25,Female,Multiracial or Other,Grandchild,0.05676377849885389
1413,22,25,Female,Multiracial or Other,Opp-sex partner,0.08444089783252023
1414,22,25,Female,Multiracial or Other,Opp-sex spouse,0.0357687208318996
1415,22,25,Female,Multiracial or Other,Other nonrelative,0.08249740209570927
1416,22,25,Female,Multiracial or Other,Other relative,0.07099000488841026
1417,22,25,Female,Multiracial or Other,Parent,0.0
1418,22,25,Female,Multiracial or Other,Parent-in-law,0.0
1419,22,25,Female,Multiracial or Other,Roommate,0.24052236646811984
1420,22,25,Female,Multiracial or Other,Same-sex partner,0.005285685442528906
1421,22,25,Female,Multiracial or Other,Same-sex spouse,0.0007574018262108944
1422,22,25,Female,Multiracial or Other,Sibling,0.025753186428766252
1423,22,25,Female,Multiracial or Other,Stepchild,0.023171464653945782
1424,22,25,Female,NHOPI,Adopted child,0.009160419589492918
1425,22,25,Female,NHOPI,Biological child,0.3049296384778067
1426,22,25,Female,NHOPI,Child-in-law,0.024289826857237583
1427,22,25,Female,NHOPI,Foster child,0.0
1428,22,25,Female,NHOPI,Grandchild,0.036119097171280035
1429,22,25,Female,NHOPI,Opp-sex partner,0.11103586027727345
1430,22,25,Female,NHOPI,Opp-sex spouse,0.04332833741631282
1431,22,25,Female,NHOPI,Other nonrelative,0.10175587853612068
1432,22,25,Female,NHOPI,Other relative,0.044949851007100194
1433,22,25,Female,NHOPI,Parent,0.0
1434,22,25,Female,NHOPI,Parent-in-law,0.0
1435,22,25,Female,NHOPI,Roommate,0.2632074326818519
1436,22,25,Female,NHOPI,Same-sex partner,0.005892315884048941
1437,22,25,Female,NHOPI,Same-sex spouse,0.0008455131098385845
1438,22,25,Female,NHOPI,Sibling,0.028671306027255872
1439,22,25,Female,NHOPI,Stepchild,0.025814522964380245
1440,22,25,Female,White,Adopted child,0.007062194410350405
1441,22,25,Female,White,Biological child,0.2862467040903251
1442,22,25,Female,White,Child-in-law,0.02259069667236735
1443,22,25,Female,White,Foster child,0.0
1444,22,25,Female,White,Grandchild,0.03090952810307175
1445,22,25,Female,White,Opp-sex partner,0.12746584702767022
1446,22,25,Female,White,Opp-sex spouse,0.049475154858535486
1447,22,25,Female,White,Other nonrelative,0.10333980211457627
1448,22,25,Female,White,Other relative,0.03539023012661124
